rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,certified,selected_k
1.8795000000000002,1.919,6.149999999999999,6.300000000000001,True,1
1.8795000000000002,1.919,6.300000000000001,6.449999999999999,True,1
1.8795000000000002,1.919,6.449999999999999,6.599999999999998,True,1
1.8795000000000002,1.919,6.599999999999998,6.75,True,1
1.8795000000000002,1.919,6.75,6.899999999999999,False,-1
1.8795000000000002,1.919,6.899999999999999,7.050000000000001,True,0
1.8795000000000002,1.919,7.050000000000001,7.199999999999999,True,0
1.8795000000000002,1.919,7.199999999999999,7.349999999999998,True,0
1.8795000000000002,1.919,7.349999999999998,7.5,True,0
1.8795000000000002,1.919,7.5,7.649999999999999,True,0
1.8795000000000002,1.919,7.649999999999999,7.800000000000001,True,0
1.8795000000000002,1.919,7.800000000000001,7.949999999999999,True,0
1.8795000000000002,1.919,7.949999999999999,8.099999999999998,True,0
1.8795000000000002,1.919,8.099999999999998,8.25,True,0
1.8795000000000002,1.919,8.25,8.399999999999999,True,0
1.8795000000000002,1.919,8.399999999999999,8.55,True,0
1.8795000000000002,1.919,8.55,8.7,True,0
1.8795000000000002,1.919,8.7,8.849999999999998,True,0
1.8795000000000002,1.919,8.849999999999998,9.0,True,0
1.8795000000000002,1.919,9.0,9.149999999999999,True,0
1.8795000000000002,1.919,9.149999999999999,9.3,True,0
1.8795000000000002,1.919,9.3,9.45,True,0
1.8795000000000002,1.919,9.45,9.599999999999998,True,0
1.8795000000000002,1.919,9.599999999999998,9.75,True,0
1.8795000000000002,1.919,9.75,9.899999999999999,True,0
1.8795000000000002,1.919,9.899999999999999,10.05,True,0
1.8795000000000002,1.919,10.05,10.2,True,0
1.8795000000000002,1.919,10.2,10.349999999999998,True,0
1.8795000000000002,1.919,10.349999999999998,10.5,True,0
1.8795000000000002,1.919,10.5,10.649999999999999,True,0
1.8795000000000002,1.919,10.649999999999999,10.8,True,0
1.8795000000000002,1.919,10.8,10.95,True,0
1.8795000000000002,1.919,10.95,11.099999999999998,True,0
1.8795000000000002,1.919,11.099999999999998,11.25,True,0
1.8795000000000002,1.919,11.25,11.399999999999999,True,0
1.8795000000000002,1.919,11.399999999999999,11.55,True,0
1.8795000000000002,1.919,11.55,11.7,True,0
1.8795000000000002,1.919,11.7,11.849999999999998,True,0
1.8795000000000002,1.919,11.849999999999998,12.0,True,0
1.919,1.9585,-12.0,-11.85,True,8
1.919,1.9585,-11.85,-11.7,True,8
1.919,1.9585,-11.7,-11.55,True,8
1.919,1.9585,-11.55,-11.4,True,8
1.919,1.9585,-11.4,-11.25,True,8
1.919,1.9585,-11.25,-11.1,True,8
1.919,1.9585,-11.1,-10.95,True,8
1.919,1.9585,-10.95,-10.8,True,8
1.919,1.9585,-10.8,-10.65,True,8
1.919,1.9585,-10.65,-10.5,True,8
1.919,1.9585,-10.5,-10.35,True,8
1.919,1.9585,-10.35,-10.2,True,8
1.919,1.9585,-10.2,-10.05,True,8
1.919,1.9585,-10.05,-9.9,True,8
1.919,1.9585,-9.9,-9.75,True,8
1.919,1.9585,-9.75,-9.6,True,8
1.919,1.9585,-9.6,-9.45,True,8
1.919,1.9585,-9.45,-9.3,True,8
1.919,1.9585,-9.3,-9.15,True,8
1.919,1.9585,-9.15,-9.0,True,8
1.919,1.9585,-9.0,-8.85,True,8
1.919,1.9585,-8.85,-8.7,True,8
1.919,1.9585,-8.7,-8.55,True,8
1.919,1.9585,-8.55,-8.4,True,8
1.919,1.9585,-8.4,-8.25,True,8
1.919,1.9585,-8.25,-8.1,True,8
1.919,1.9585,-8.1,-7.95,True,8
1.919,1.9585,-7.95,-7.8,True,8
1.919,1.9585,-7.8,-7.65,True,8
1.919,1.9585,-7.65,-7.5,True,8
1.919,1.9585,-7.5,-7.3500000000000005,True,8
1.919,1.9585,-7.3500000000000005,-7.2,True,8
1.919,1.9585,-7.2,-7.05,True,8
1.919,1.9585,-7.05,-6.9,True,8
1.919,1.9585,-6.9,-6.75,True,8
1.919,1.9585,-6.75,-6.6000000000000005,True,8
1.919,1.9585,-6.6000000000000005,-6.45,True,8
1.919,1.9585,-6.45,-6.3,True,8
1.919,1.9585,-6.3,-6.15,True,8
1.919,1.9585,-6.15,-6.0,True,8
1.919,1.9585,-6.0,-5.8500000000000005,True,8
1.919,1.9585,-5.8500000000000005,-5.7,True,8
1.919,1.9585,-5.7,-5.55,True,8
1.919,1.9585,-5.55,-5.4,True,8
1.919,1.9585,-5.4,-5.25,False,-1
1.919,1.9585,-5.25,-5.1000000000000005,False,-1
1.919,1.9585,-5.1000000000000005,-4.95,False,-1
1.919,1.9585,-4.95,-4.800000000000001,True,7
1.919,1.9585,-4.800000000000001,-4.65,True,7
1.919,1.9585,-4.65,-4.5,True,7
1.919,1.9585,-4.5,-4.3500000000000005,True,7
1.919,1.9585,-4.3500000000000005,-4.2,True,7
1.919,1.9585,-4.2,-4.050000000000001,True,7
1.919,1.9585,-4.050000000000001,-3.9000000000000004,True,7
1.919,1.9585,-3.9000000000000004,-3.75,False,-1
1.919,1.9585,-3.75,-3.5999999999999996,False,-1
1.919,1.9585,-3.5999999999999996,-3.450000000000001,True,6
1.919,1.9585,-3.450000000000001,-3.3000000000000007,True,6
1.919,1.9585,-3.3000000000000007,-3.1500000000000004,True,6
1.919,1.9585,-3.1500000000000004,-3.0,True,6
1.919,1.9585,-3.0,-2.8499999999999996,True,6
1.919,1.9585,-2.8499999999999996,-2.700000000000001,True,6
1.919,1.9585,-2.700000000000001,-2.5500000000000007,True,6
1.919,1.9585,-2.5500000000000007,-2.4000000000000004,True,6
1.919,1.9585,-2.4000000000000004,-2.25,True,6
1.919,1.9585,-2.25,-2.0999999999999996,False,-1
1.919,1.9585,-2.0999999999999996,-1.950000000000001,False,-1
1.919,1.9585,-1.950000000000001,-1.8000000000000007,True,5
1.919,1.9585,-1.8000000000000007,-1.6500000000000004,True,5
1.919,1.9585,-1.6500000000000004,-1.5,True,5
1.919,1.9585,-1.5,-1.3499999999999996,True,5
1.919,1.9585,-1.3499999999999996,-1.200000000000001,True,5
1.919,1.9585,-1.200000000000001,-1.0500000000000007,True,5
1.919,1.9585,-1.0500000000000007,-0.9000000000000004,True,5
1.919,1.9585,-0.9000000000000004,-0.75,True,5
1.919,1.9585,-0.75,-0.5999999999999996,True,5
1.919,1.9585,-0.5999999999999996,-0.45000000000000107,True,5
1.919,1.9585,-0.45000000000000107,-0.3000000000000007,False,-1
1.919,1.9585,-0.3000000000000007,-0.15000000000000036,False,-1
1.919,1.9585,-0.15000000000000036,0.0,True,4
1.919,1.9585,0.0,0.15000000000000036,True,4
1.919,1.9585,0.15000000000000036,0.29999999999999893,True,4
1.919,1.9585,0.29999999999999893,0.4499999999999993,True,4
1.919,1.9585,0.4499999999999993,0.5999999999999996,True,4
1.919,1.9585,0.5999999999999996,0.75,True,4
1.919,1.9585,0.75,0.9000000000000004,True,4
1.919,1.9585,0.9000000000000004,1.049999999999999,True,4
1.919,1.9585,1.049999999999999,1.1999999999999993,True,4
1.919,1.9585,1.1999999999999993,1.3499999999999996,True,4
1.919,1.9585,1.3499999999999996,1.5,False,-1
1.919,1.9585,1.5,1.6500000000000004,True,3
1.919,1.9585,1.6500000000000004,1.799999999999999,True,3
1.919,1.9585,1.799999999999999,1.9499999999999993,True,3
1.919,1.9585,1.9499999999999993,2.0999999999999996,True,3
1.919,1.9585,2.0999999999999996,2.25,True,3
1.919,1.9585,2.25,2.3999999999999986,True,3
1.919,1.9585,2.3999999999999986,2.549999999999999,True,3
1.919,1.9585,2.549999999999999,2.6999999999999993,True,3
1.919,1.9585,2.6999999999999993,2.8499999999999996,True,3
1.919,1.9585,2.8499999999999996,3.0,True,3
1.919,1.9585,3.0,3.1499999999999986,False,-1
1.919,1.9585,3.1499999999999986,3.299999999999999,False,-1
1.919,1.9585,3.299999999999999,3.4499999999999993,True,2
1.919,1.9585,3.4499999999999993,3.5999999999999996,True,2
1.919,1.9585,3.5999999999999996,3.75,True,2
1.919,1.9585,3.75,3.8999999999999986,True,2
1.919,1.9585,3.8999999999999986,4.050000000000001,True,2
1.919,1.9585,4.050000000000001,4.199999999999999,True,2
1.919,1.9585,4.199999999999999,4.349999999999998,True,2
1.919,1.9585,4.349999999999998,4.5,True,2
1.919,1.9585,4.5,4.649999999999999,True,2
1.919,1.9585,4.649999999999999,4.800000000000001,True,2
1.919,1.9585,4.800000000000001,4.949999999999999,False,-1
1.919,1.9585,4.949999999999999,5.099999999999998,True,1
1.919,1.9585,5.099999999999998,5.25,True,1
1.919,1.9585,5.25,5.399999999999999,True,1
1.919,1.9585,5.399999999999999,5.550000000000001,True,1
1.919,1.9585,5.550000000000001,5.699999999999999,True,1
1.919,1.9585,5.699999999999999,5.849999999999998,True,1
1.919,1.9585,5.849999999999998,6.0,True,1
1.919,1.9585,6.0,6.149999999999999,True,1
1.919,1.9585,6.149999999999999,6.300000000000001,True,1
1.919,1.9585,6.300000000000001,6.449999999999999,True,1
1.919,1.9585,6.449999999999999,6.599999999999998,True,1
1.919,1.9585,6.599999999999998,6.75,True,1
1.919,1.9585,6.75,6.899999999999999,False,-1
1.919,1.9585,6.899999999999999,7.050000000000001,True,0
1.919,1.9585,7.050000000000001,7.199999999999999,True,0
1.919,1.9585,7.199999999999999,7.349999999999998,True,0
1.919,1.9585,7.349999999999998,7.5,True,0
1.919,1.9585,7.5,7.649999999999999,True,0
1.919,1.9585,7.649999999999999,7.800000000000001,True,0
1.919,1.9585,7.800000000000001,7.949999999999999,True,0
1.919,1.9585,7.949999999999999,8.099999999999998,True,0
1.919,1.9585,8.099999999999998,8.25,True,0
1.919,1.9585,8.25,8.399999999999999,True,0
1.919,1.9585,8.399999999999999,8.55,True,0
1.919,1.9585,8.55,8.7,True,0
1.919,1.9585,8.7,8.849999999999998,True,0
1.919,1.9585,8.849999999999998,9.0,True,0
1.919,1.9585,9.0,9.149999999999999,True,0
1.919,1.9585,9.149999999999999,9.3,True,0
1.919,1.9585,9.3,9.45,True,0
1.919,1.9585,9.45,9.599999999999998,True,0
1.919,1.9585,9.599999999999998,9.75,True,0
1.919,1.9585,9.75,9.899999999999999,True,0
1.919,1.9585,9.899999999999999,10.05,True,0
1.919,1.9585,10.05,10.2,True,0
1.919,1.9585,10.2,10.349999999999998,True,0
1.919,1.9585,10.349999999999998,10.5,True,0
1.919,1.9585,10.5,10.649999999999999,True,0
1.919,1.9585,10.649999999999999,10.8,True,0
1.919,1.9585,10.8,10.95,True,0
1.919,1.9585,10.95,11.099999999999998,True,0
1.919,1.9585,11.099999999999998,11.25,True,0
1.919,1.9585,11.25,11.399999999999999,True,0
1.919,1.9585,11.399999999999999,11.55,True,0
1.919,1.9585,11.55,11.7,True,0
1.919,1.9585,11.7,11.849999999999998,True,0
1.919,1.9585,11.849999999999998,12.0,True,0
1.9585,1.998,-12.0,-11.85,True,8
1.9585,1.998,-11.85,-11.7,True,8
1.9585,1.998,-11.7,-11.55,True,8
1.9585,1.998,-11.55,-11.4,True,8
1.9585,1.998,-11.4,-11.25,True,8
1.9585,1.998,-11.25,-11.1,True,8
1.9585,1.998,-11.1,-10.95,True,8
1.9585,1.998,-10.95,-10.8,True,8
1.9585,1.998,-10.8,-10.65,True,8
1.9585,1.998,-10.65,-10.5,True,8
1.9585,1.998,-10.5,-10.35,True,8
1.9585,1.998,-10.35,-10.2,True,8
1.9585,1.998,-10.2,-10.05,True,8
1.9585,1.998,-10.05,-9.9,True,8
1.9585,1.998,-9.9,-9.75,True,8
1.9585,1.998,-9.75,-9.6,True,8
1.9585,1.998,-9.6,-9.45,True,8
1.9585,1.998,-9.45,-9.3,True,8
1.9585,1.998,-9.3,-9.15,True,8
1.9585,1.998,-9.15,-9.0,True,8
1.9585,1.998,-9.0,-8.85,True,8
1.9585,1.998,-8.85,-8.7,True,8
1.9585,1.998,-8.7,-8.55,True,8
1.9585,1.998,-8.55,-8.4,True,8
1.9585,1.998,-8.4,-8.25,True,8
1.9585,1.998,-8.25,-8.1,True,8
1.9585,1.998,-8.1,-7.95,True,8
1.9585,1.998,-7.95,-7.8,True,8
1.9585,1.998,-7.8,-7.65,True,8
1.9585,1.998,-7.65,-7.5,True,8
1.9585,1.998,-7.5,-7.3500000000000005,True,8
1.9585,1.998,-7.3500000000000005,-7.2,True,8
1.9585,1.998,-7.2,-7.05,True,8
1.9585,1.998,-7.05,-6.9,True,8
1.9585,1.998,-6.9,-6.75,True,8
1.9585,1.998,-6.75,-6.6000000000000005,True,8
1.9585,1.998,-6.6000000000000005,-6.45,True,8
1.9585,1.998,-6.45,-6.3,True,8
1.9585,1.998,-6.3,-6.15,True,8
1.9585,1.998,-6.15,-6.0,True,8
1.9585,1.998,-6.0,-5.8500000000000005,True,8
1.9585,1.998,-5.8500000000000005,-5.7,True,8
1.9585,1.998,-5.7,-5.55,True,8
1.9585,1.998,-5.55,-5.4,False,-1
1.9585,1.998,-5.4,-5.25,False,-1
1.9585,1.998,-5.25,-5.1000000000000005,False,-1
1.9585,1.998,-5.1000000000000005,-4.95,True,7
1.9585,1.998,-4.95,-4.800000000000001,True,7
1.9585,1.998,-4.800000000000001,-4.65,True,7
1.9585,1.998,-4.65,-4.5,True,7
1.9585,1.998,-4.5,-4.3500000000000005,True,7
1.9585,1.998,-4.3500000000000005,-4.2,True,7
1.9585,1.998,-4.2,-4.050000000000001,True,7
1.9585,1.998,-4.050000000000001,-3.9000000000000004,False,-1
1.9585,1.998,-3.9000000000000004,-3.75,False,-1
1.9585,1.998,-3.75,-3.5999999999999996,False,-1
1.9585,1.998,-3.5999999999999996,-3.450000000000001,True,6
1.9585,1.998,-3.450000000000001,-3.3000000000000007,True,6
1.9585,1.998,-3.3000000000000007,-3.1500000000000004,True,6
1.9585,1.998,-3.1500000000000004,-3.0,True,6
1.9585,1.998,-3.0,-2.8499999999999996,True,6
1.9585,1.998,-2.8499999999999996,-2.700000000000001,True,6
1.9585,1.998,-2.700000000000001,-2.5500000000000007,True,6
1.9585,1.998,-2.5500000000000007,-2.4000000000000004,True,6
1.9585,1.998,-2.4000000000000004,-2.25,False,-1
1.9585,1.998,-2.25,-2.0999999999999996,False,-1
1.9585,1.998,-2.0999999999999996,-1.950000000000001,False,-1
1.9585,1.998,-1.950000000000001,-1.8000000000000007,True,5
1.9585,1.998,-1.8000000000000007,-1.6500000000000004,True,5
1.9585,1.998,-1.6500000000000004,-1.5,True,5
1.9585,1.998,-1.5,-1.3499999999999996,True,5
1.9585,1.998,-1.3499999999999996,-1.200000000000001,True,5
1.9585,1.998,-1.200000000000001,-1.0500000000000007,True,5
1.9585,1.998,-1.0500000000000007,-0.9000000000000004,True,5
1.9585,1.998,-0.9000000000000004,-0.75,True,5
1.9585,1.998,-0.75,-0.5999999999999996,True,5
1.9585,1.998,-0.5999999999999996,-0.45000000000000107,False,-1
1.9585,1.998,-0.45000000000000107,-0.3000000000000007,False,-1
1.9585,1.998,-0.3000000000000007,-0.15000000000000036,True,4
1.9585,1.998,-0.15000000000000036,0.0,True,4
1.9585,1.998,0.0,0.15000000000000036,True,4
1.9585,1.998,0.15000000000000036,0.29999999999999893,True,4
1.9585,1.998,0.29999999999999893,0.4499999999999993,True,4
1.9585,1.998,0.4499999999999993,0.5999999999999996,True,4
1.9585,1.998,0.5999999999999996,0.75,True,4
1.9585,1.998,0.75,0.9000000000000004,True,4
1.9585,1.998,0.9000000000000004,1.049999999999999,True,4
1.9585,1.998,1.049999999999999,1.1999999999999993,True,4
1.9585,1.998,1.1999999999999993,1.3499999999999996,False,-1
1.9585,1.998,1.3499999999999996,1.5,False,-1
1.9585,1.998,1.5,1.6500000000000004,True,3
1.9585,1.998,1.6500000000000004,1.799999999999999,True,3
1.9585,1.998,1.799999999999999,1.9499999999999993,True,3
1.9585,1.998,1.9499999999999993,2.0999999999999996,True,3
1.9585,1.998,2.0999999999999996,2.25,True,3
1.9585,1.998,2.25,2.3999999999999986,True,3
1.9585,1.998,2.3999999999999986,2.549999999999999,True,3
1.9585,1.998,2.549999999999999,2.6999999999999993,True,3
1.9585,1.998,2.6999999999999993,2.8499999999999996,True,3
1.9585,1.998,2.8499999999999996,3.0,True,3
1.9585,1.998,3.0,3.1499999999999986,False,-1
1.9585,1.998,3.1499999999999986,3.299999999999999,False,-1
1.9585,1.998,3.299999999999999,3.4499999999999993,True,2
1.9585,1.998,3.4499999999999993,3.5999999999999996,True,2
1.9585,1.998,3.5999999999999996,3.75,True,2
1.9585,1.998,3.75,3.8999999999999986,True,2
1.9585,1.998,3.8999999999999986,4.050000000000001,True,2
1.9585,1.998,4.050000000000001,4.199999999999999,True,2
1.9585,1.998,4.199999999999999,4.349999999999998,True,2
1.9585,1.998,4.349999999999998,4.5,True,2
1.9585,1.998,4.5,4.649999999999999,True,2
1.9585,1.998,4.649999999999999,4.800000000000001,True,2
1.9585,1.998,4.800000000000001,4.949999999999999,False,-1
1.9585,1.998,4.949999999999999,5.099999999999998,True,1
1.9585,1.998,5.099999999999998,5.25,True,1
1.9585,1.998,5.25,5.399999999999999,True,1
1.9585,1.998,5.399999999999999,5.550000000000001,True,1
1.9585,1.998,5.550000000000001,5.699999999999999,True,1
1.9585,1.998,5.699999999999999,5.849999999999998,True,1
1.9585,1.998,5.849999999999998,6.0,True,1
1.9585,1.998,6.0,6.149999999999999,True,1
1.9585,1.998,6.149999999999999,6.300000000000001,True,1
1.9585,1.998,6.300000000000001,6.449999999999999,True,1
1.9585,1.998,6.449999999999999,6.599999999999998,True,1
1.9585,1.998,6.599999999999998,6.75,True,1
1.9585,1.998,6.75,6.899999999999999,False,-1
1.9585,1.998,6.899999999999999,7.050000000000001,True,0
1.9585,1.998,7.050000000000001,7.199999999999999,True,0
1.9585,1.998,7.199999999999999,7.349999999999998,True,0
1.9585,1.998,7.349999999999998,7.5,True,0
1.9585,1.998,7.5,7.649999999999999,True,0
1.9585,1.998,7.649999999999999,7.800000000000001,True,0
1.9585,1.998,7.800000000000001,7.949999999999999,True,0
1.9585,1.998,7.949999999999999,8.099999999999998,True,0
1.9585,1.998,8.099999999999998,8.25,True,0
1.9585,1.998,8.25,8.399999999999999,True,0
1.9585,1.998,8.399999999999999,8.55,True,0
1.9585,1.998,8.55,8.7,True,0
1.9585,1.998,8.7,8.849999999999998,True,0
1.9585,1.998,8.849999999999998,9.0,True,0
1.9585,1.998,9.0,9.149999999999999,True,0
1.9585,1.998,9.149999999999999,9.3,True,0
1.9585,1.998,9.3,9.45,True,0
1.9585,1.998,9.45,9.599999999999998,True,0
1.9585,1.998,9.599999999999998,9.75,True,0
1.9585,1.998,9.75,9.899999999999999,True,0
1.9585,1.998,9.899999999999999,10.05,True,0
1.9585,1.998,10.05,10.2,True,0
1.9585,1.998,10.2,10.349999999999998,True,0
1.9585,1.998,10.349999999999998,10.5,True,0
1.9585,1.998,10.5,10.649999999999999,True,0
1.9585,1.998,10.649999999999999,10.8,True,0
1.9585,1.998,10.8,10.95,True,0
1.9585,1.998,10.95,11.099999999999998,True,0
1.9585,1.998,11.099999999999998,11.25,True,0
1.9585,1.998,11.25,11.399999999999999,True,0
1.9585,1.998,11.399999999999999,11.55,True,0
1.9585,1.998,11.55,11.7,True,0
1.9585,1.998,11.7,11.849999999999998,True,0
1.9585,1.998,11.849999999999998,12.0,True,0
1.998,2.0375,-12.0,-11.85,True,8
1.998,2.0375,-11.85,-11.7,True,8
1.998,2.0375,-11.7,-11.55,True,8
1.998,2.0375,-11.55,-11.4,True,8
1.998,2.0375,-11.4,-11.25,True,8
1.998,2.0375,-11.25,-11.1,True,8
1.998,2.0375,-11.1,-10.95,True,8
1.998,2.0375,-10.95,-10.8,True,8
1.998,2.0375,-10.8,-10.65,True,8
1.998,2.0375,-10.65,-10.5,True,8
1.998,2.0375,-10.5,-10.35,True,8
1.998,2.0375,-10.35,-10.2,True,8
1.998,2.0375,-10.2,-10.05,True,8
1.998,2.0375,-10.05,-9.9,True,8
1.998,2.0375,-9.9,-9.75,True,8
1.998,2.0375,-9.75,-9.6,True,8
1.998,2.0375,-9.6,-9.45,True,8
1.998,2.0375,-9.45,-9.3,True,8
1.998,2.0375,-9.3,-9.15,True,8
1.998,2.0375,-9.15,-9.0,True,8
1.998,2.0375,-9.0,-8.85,True,8
1.998,2.0375,-8.85,-8.7,True,8
1.998,2.0375,-8.7,-8.55,True,8
1.998,2.0375,-8.55,-8.4,True,8
1.998,2.0375,-8.4,-8.25,True,8
1.998,2.0375,-8.25,-8.1,True,8
1.998,2.0375,-8.1,-7.95,True,8
1.998,2.0375,-7.95,-7.8,True,8
1.998,2.0375,-7.8,-7.65,True,8
1.998,2.0375,-7.65,-7.5,True,8
1.998,2.0375,-7.5,-7.3500000000000005,True,8
1.998,2.0375,-7.3500000000000005,-7.2,True,8
1.998,2.0375,-7.2,-7.05,True,8
1.998,2.0375,-7.05,-6.9,True,8
1.998,2.0375,-6.9,-6.75,True,8
1.998,2.0375,-6.75,-6.6000000000000005,True,8
1.998,2.0375,-6.6000000000000005,-6.45,True,8
1.998,2.0375,-6.45,-6.3,True,8
1.998,2.0375,-6.3,-6.15,True,8
1.998,2.0375,-6.15,-6.0,True,8
1.998,2.0375,-6.0,-5.8500000000000005,True,8
1.998,2.0375,-5.8500000000000005,-5.7,True,8
1.998,2.0375,-5.7,-5.55,True,8
1.998,2.0375,-5.55,-5.4,False,-1
1.998,2.0375,-5.4,-5.25,False,-1
1.998,2.0375,-5.25,-5.1000000000000005,True,7
1.998,2.0375,-5.1000000000000005,-4.95,True,7
1.998,2.0375,-4.95,-4.800000000000001,True,7
1.998,2.0375,-4.800000000000001,-4.65,True,7
1.998,2.0375,-4.65,-4.5,True,7
1.998,2.0375,-4.5,-4.3500000000000005,True,7
1.998,2.0375,-4.3500000000000005,-4.2,True,7
1.998,2.0375,-4.2,-4.050000000000001,False,-1
1.998,2.0375,-4.050000000000001,-3.9000000000000004,False,-1
1.998,2.0375,-3.9000000000000004,-3.75,False,-1
1.998,2.0375,-3.75,-3.5999999999999996,True,6
1.998,2.0375,-3.5999999999999996,-3.450000000000001,True,6
1.998,2.0375,-3.450000000000001,-3.3000000000000007,True,6
1.998,2.0375,-3.3000000000000007,-3.1500000000000004,True,6
1.998,2.0375,-3.1500000000000004,-3.0,True,6
1.998,2.0375,-3.0,-2.8499999999999996,True,6
1.998,2.0375,-2.8499999999999996,-2.700000000000001,True,6
1.998,2.0375,-2.700000000000001,-2.5500000000000007,True,6
1.998,2.0375,-2.5500000000000007,-2.4000000000000004,True,6
1.998,2.0375,-2.4000000000000004,-2.25,False,-1
1.998,2.0375,-2.25,-2.0999999999999996,False,-1
1.998,2.0375,-2.0999999999999996,-1.950000000000001,True,5
1.998,2.0375,-1.950000000000001,-1.8000000000000007,True,5
1.998,2.0375,-1.8000000000000007,-1.6500000000000004,True,5
1.998,2.0375,-1.6500000000000004,-1.5,True,5
1.998,2.0375,-1.5,-1.3499999999999996,True,5
1.998,2.0375,-1.3499999999999996,-1.200000000000001,True,5
1.998,2.0375,-1.200000000000001,-1.0500000000000007,True,5
1.998,2.0375,-1.0500000000000007,-0.9000000000000004,True,5
1.998,2.0375,-0.9000000000000004,-0.75,True,5
1.998,2.0375,-0.75,-0.5999999999999996,True,5
1.998,2.0375,-0.5999999999999996,-0.45000000000000107,False,-1
1.998,2.0375,-0.45000000000000107,-0.3000000000000007,False,-1
1.998,2.0375,-0.3000000000000007,-0.15000000000000036,True,4
1.998,2.0375,-0.15000000000000036,0.0,True,4
1.998,2.0375,0.0,0.15000000000000036,True,4
1.998,2.0375,0.15000000000000036,0.29999999999999893,True,4
1.998,2.0375,0.29999999999999893,0.4499999999999993,True,4
1.998,2.0375,0.4499999999999993,0.5999999999999996,True,4
1.998,2.0375,0.5999999999999996,0.75,True,4
1.998,2.0375,0.75,0.9000000000000004,True,4
1.998,2.0375,0.9000000000000004,1.049999999999999,True,4
1.998,2.0375,1.049999999999999,1.1999999999999993,True,4
1.998,2.0375,1.1999999999999993,1.3499999999999996,False,-1
1.998,2.0375,1.3499999999999996,1.5,False,-1
1.998,2.0375,1.5,1.6500000000000004,True,3
1.998,2.0375,1.6500000000000004,1.799999999999999,True,3
1.998,2.0375,1.799999999999999,1.9499999999999993,True,3
1.998,2.0375,1.9499999999999993,2.0999999999999996,True,3
1.998,2.0375,2.0999999999999996,2.25,True,3
1.998,2.0375,2.25,2.3999999999999986,True,3
1.998,2.0375,2.3999999999999986,2.549999999999999,True,3
1.998,2.0375,2.549999999999999,2.6999999999999993,True,3
1.998,2.0375,2.6999999999999993,2.8499999999999996,True,3
1.998,2.0375,2.8499999999999996,3.0,True,3
1.998,2.0375,3.0,3.1499999999999986,False,-1
1.998,2.0375,3.1499999999999986,3.299999999999999,True,2
1.998,2.0375,3.299999999999999,3.4499999999999993,True,2
1.998,2.0375,3.4499999999999993,3.5999999999999996,True,2
1.998,2.0375,3.5999999999999996,3.75,True,2
1.998,2.0375,3.75,3.8999999999999986,True,2
1.998,2.0375,3.8999999999999986,4.050000000000001,True,2
1.998,2.0375,4.050000000000001,4.199999999999999,True,2
1.998,2.0375,4.199999999999999,4.349999999999998,True,2
1.998,2.0375,4.349999999999998,4.5,True,2
1.998,2.0375,4.5,4.649999999999999,True,2
1.998,2.0375,4.649999999999999,4.800000000000001,False,-1
1.998,2.0375,4.800000000000001,4.949999999999999,False,-1
1.998,2.0375,4.949999999999999,5.099999999999998,True,1
1.998,2.0375,5.099999999999998,5.25,True,1
1.998,2.0375,5.25,5.399999999999999,True,1
1.998,2.0375,5.399999999999999,5.550000000000001,True,1
1.998,2.0375,5.550000000000001,5.699999999999999,True,1
1.998,2.0375,5.699999999999999,5.849999999999998,True,1
1.998,2.0375,5.849999999999998,6.0,True,1
1.998,2.0375,6.0,6.149999999999999,True,1
1.998,2.0375,6.149999999999999,6.300000000000001,True,1
1.998,2.0375,6.300000000000001,6.449999999999999,True,1
1.998,2.0375,6.449999999999999,6.599999999999998,True,1
1.998,2.0375,6.599999999999998,6.75,True,1
1.998,2.0375,6.75,6.899999999999999,False,-1
1.998,2.0375,6.899999999999999,7.050000000000001,True,0
1.998,2.0375,7.050000000000001,7.199999999999999,True,0
1.998,2.0375,7.199999999999999,7.349999999999998,True,0
1.998,2.0375,7.349999999999998,7.5,True,0
1.998,2.0375,7.5,7.649999999999999,True,0
1.998,2.0375,7.649999999999999,7.800000000000001,True,0
1.998,2.0375,7.800000000000001,7.949999999999999,True,0
1.998,2.0375,7.949999999999999,8.099999999999998,True,0
1.998,2.0375,8.099999999999998,8.25,True,0
1.998,2.0375,8.25,8.399999999999999,True,0
1.998,2.0375,8.399999999999999,8.55,True,0
1.998,2.0375,8.55,8.7,True,0
1.998,2.0375,8.7,8.849999999999998,True,0
1.998,2.0375,8.849999999999998,9.0,True,0
1.998,2.0375,9.0,9.149999999999999,True,0
1.998,2.0375,9.149999999999999,9.3,True,0
1.998,2.0375,9.3,9.45,True,0
1.998,2.0375,9.45,9.599999999999998,True,0
1.998,2.0375,9.599999999999998,9.75,True,0
1.998,2.0375,9.75,9.899999999999999,True,0
1.998,2.0375,9.899999999999999,10.05,True,0
1.998,2.0375,10.05,10.2,True,0
1.998,2.0375,10.2,10.349999999999998,True,0
1.998,2.0375,10.349999999999998,10.5,True,0
1.998,2.0375,10.5,10.649999999999999,True,0
1.998,2.0375,10.649999999999999,10.8,True,0
1.998,2.0375,10.8,10.95,True,0
1.998,2.0375,10.95,11.099999999999998,True,0
1.998,2.0375,11.099999999999998,11.25,True,0
1.998,2.0375,11.25,11.399999999999999,True,0
1.998,2.0375,11.399999999999999,11.55,True,0
1.998,2.0375,11.55,11.7,True,0
1.998,2.0375,11.7,11.849999999999998,True,0
1.998,2.0375,11.849999999999998,12.0,True,0
