rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,selected_k,depth
1.747421875,1.7535937499999998,6.750000000000001,6.775,1,4
1.74125,1.747421875,6.750000000000001,6.775,1,4
1.7535937499999998,1.7659375,6.700000000000001,6.750000000000001,1,3
1.74125,1.7535937499999998,6.700000000000001,6.750000000000001,1,3
1.7659375,1.790625,6.600000000000001,6.700000000000001,1,2
1.74125,1.7659375,6.600000000000001,6.700000000000001,1,2
1.790625,1.84,6.400000000000002,6.600000000000001,1,1
1.74125,1.790625,6.400000000000002,6.600000000000001,1,1
1.74125,1.84,6.0,6.400000000000002,1,0
1.74125,1.84,5.600000000000001,6.0,1,0
1.74125,1.84,5.199999999999999,5.600000000000001,1,0
1.790625,1.84,5.0,5.199999999999999,1,1
1.7659375,1.790625,5.1,5.199999999999999,1,2
1.74125,1.7659375,5.1,5.199999999999999,1,2
1.7659375,1.790625,5.0,5.1,1,2
1.74125,1.7659375,5.0,5.1,1,2
1.82765625,1.84,4.95,5.0,1,3
1.8153125,1.82765625,4.95,5.0,1,3
1.8338281250000001,1.84,4.925000000000001,4.95,1,4
1.80296875,1.8153125,4.95,5.0,1,3
1.796796875,1.80296875,4.975,5.0,1,4
1.790625,1.796796875,4.975,5.0,1,4
1.796796875,1.80296875,4.95,4.975,1,4
1.790625,1.796796875,4.95,4.975,1,4
1.796796875,1.80296875,4.9,4.925000000000001,2,4
1.790625,1.796796875,4.9,4.925000000000001,2,4
1.82765625,1.84,4.8500000000000005,4.9,2,3
1.8153125,1.82765625,4.8500000000000005,4.9,2,3
1.82765625,1.84,4.800000000000001,4.8500000000000005,2,3
1.8153125,1.82765625,4.800000000000001,4.8500000000000005,2,3
1.790625,1.8153125,4.800000000000001,4.9,2,2
1.784453125,1.790625,4.975,5.0,1,4
1.77828125,1.784453125,4.975,5.0,1,4
1.7721093749999999,1.77828125,4.975,5.0,1,4
1.7659375,1.7721093749999999,4.975,5.0,1,4
1.784453125,1.790625,4.9,4.925000000000001,2,4
1.77828125,1.784453125,4.9,4.925000000000001,2,4
1.7721093749999999,1.77828125,4.9,4.925000000000001,2,4
1.7659375,1.7721093749999999,4.9,4.925000000000001,2,4
1.759765625,1.7659375,4.975,5.0,1,4
1.7535937499999998,1.759765625,4.975,5.0,1,4
1.747421875,1.7535937499999998,4.975,5.0,1,4
1.7535937499999998,1.759765625,4.925000000000001,4.95,2,4
1.759765625,1.7659375,4.9,4.925000000000001,2,4
1.7535937499999998,1.759765625,4.9,4.925000000000001,2,4
1.747421875,1.7535937499999998,4.925000000000001,4.95,2,4
1.74125,1.747421875,4.925000000000001,4.95,2,4
1.747421875,1.7535937499999998,4.9,4.925000000000001,2,4
1.74125,1.747421875,4.9,4.925000000000001,2,4
1.7659375,1.790625,4.800000000000001,4.9,2,2
1.74125,1.7659375,4.800000000000001,4.9,2,2
1.74125,1.84,4.400000000000002,4.800000000000001,2,0
1.74125,1.84,4.0,4.400000000000002,2,0
1.74125,1.84,3.6000000000000014,4.0,2,0
1.790625,1.84,3.4000000000000012,3.6000000000000014,2,1
1.7659375,1.790625,3.5000000000000013,3.6000000000000014,2,2
1.74125,1.7659375,3.5000000000000013,3.6000000000000014,2,2
1.7659375,1.790625,3.4000000000000012,3.5000000000000013,2,2
1.74125,1.7659375,3.4000000000000012,3.5000000000000013,2,2
1.82765625,1.84,3.3500000000000014,3.4000000000000012,2,3
1.8153125,1.82765625,3.3500000000000014,3.4000000000000012,2,3
1.82765625,1.84,3.300000000000001,3.3500000000000014,2,3
1.821484375,1.82765625,3.325000000000001,3.3500000000000014,2,4
1.8153125,1.821484375,3.325000000000001,3.3500000000000014,2,4
1.821484375,1.82765625,3.300000000000001,3.325000000000001,2,4
1.8153125,1.821484375,3.300000000000001,3.325000000000001,2,4
1.80296875,1.8153125,3.3500000000000014,3.4000000000000012,2,3
1.790625,1.80296875,3.3500000000000014,3.4000000000000012,2,3
1.809140625,1.8153125,3.325000000000001,3.3500000000000014,2,4
1.80296875,1.809140625,3.325000000000001,3.3500000000000014,2,4
1.796796875,1.80296875,3.325000000000001,3.3500000000000014,2,4
1.790625,1.796796875,3.325000000000001,3.3500000000000014,2,4
1.8338281250000001,1.84,3.225000000000001,3.250000000000001,3,4
1.82765625,1.8338281250000001,3.225000000000001,3.250000000000001,3,4
1.8338281250000001,1.84,3.200000000000001,3.225000000000001,3,4
1.82765625,1.8338281250000001,3.200000000000001,3.225000000000001,3,4
1.8153125,1.82765625,3.200000000000001,3.250000000000001,3,3
1.809140625,1.8153125,3.250000000000001,3.2750000000000012,3,4
1.80296875,1.809140625,3.250000000000001,3.2750000000000012,3,4
1.796796875,1.80296875,3.250000000000001,3.2750000000000012,3,4
1.790625,1.796796875,3.250000000000001,3.2750000000000012,3,4
1.80296875,1.8153125,3.200000000000001,3.250000000000001,3,3
1.790625,1.80296875,3.200000000000001,3.250000000000001,3,3
1.77828125,1.790625,3.3500000000000014,3.4000000000000012,2,3
1.7721093749999999,1.77828125,3.3750000000000013,3.4000000000000012,2,4
1.7659375,1.7721093749999999,3.3750000000000013,3.4000000000000012,2,4
1.7721093749999999,1.77828125,3.3500000000000014,3.3750000000000013,2,4
1.7659375,1.7721093749999999,3.3500000000000014,3.3750000000000013,2,4
1.7659375,1.7721093749999999,3.300000000000001,3.325000000000001,3,4
1.759765625,1.7659375,3.3750000000000013,3.4000000000000012,2,4
1.7535937499999998,1.759765625,3.3750000000000013,3.4000000000000012,2,4
1.747421875,1.7535937499999998,3.3750000000000013,3.4000000000000012,2,4
1.759765625,1.7659375,3.300000000000001,3.325000000000001,3,4
1.7535937499999998,1.759765625,3.300000000000001,3.325000000000001,3,4
1.74125,1.747421875,3.325000000000001,3.3500000000000014,3,4
1.747421875,1.7535937499999998,3.300000000000001,3.325000000000001,3,4
1.74125,1.747421875,3.300000000000001,3.325000000000001,3,4
1.784453125,1.790625,3.2750000000000012,3.300000000000001,3,4
1.77828125,1.784453125,3.2750000000000012,3.300000000000001,3,4
1.784453125,1.790625,3.250000000000001,3.2750000000000012,3,4
1.77828125,1.784453125,3.250000000000001,3.2750000000000012,3,4
1.7659375,1.77828125,3.250000000000001,3.300000000000001,3,3
1.77828125,1.790625,3.200000000000001,3.250000000000001,3,3
1.7659375,1.77828125,3.200000000000001,3.250000000000001,3,3
1.74125,1.7659375,3.200000000000001,3.300000000000001,3,2
1.790625,1.84,3.000000000000001,3.200000000000001,3,1
1.74125,1.790625,3.000000000000001,3.200000000000001,3,1
1.790625,1.84,2.8000000000000007,3.000000000000001,3,1
1.74125,1.790625,2.8000000000000007,3.000000000000001,3,1
1.74125,1.84,2.4000000000000004,2.8000000000000007,3,0
1.74125,1.84,2.0,2.4000000000000004,3,0
1.790625,1.84,1.8000000000000007,2.0,3,1
1.74125,1.790625,1.8000000000000007,2.0,3,1
1.8153125,1.84,1.700000000000001,1.8000000000000007,3,2
1.790625,1.8153125,1.700000000000001,1.8000000000000007,3,2
1.82765625,1.84,1.6500000000000012,1.700000000000001,3,3
1.8153125,1.82765625,1.6500000000000012,1.700000000000001,3,3
1.8338281250000001,1.84,1.6250000000000013,1.6500000000000012,3,4
1.82765625,1.8338281250000001,1.6250000000000013,1.6500000000000012,3,4
1.8338281250000001,1.84,1.6000000000000014,1.6250000000000013,3,4
1.82765625,1.8338281250000001,1.6000000000000014,1.6250000000000013,3,4
1.821484375,1.82765625,1.6250000000000013,1.6500000000000012,3,4
1.8153125,1.821484375,1.6250000000000013,1.6500000000000012,3,4
1.80296875,1.8153125,1.6500000000000012,1.700000000000001,3,3
1.796796875,1.80296875,1.6750000000000012,1.700000000000001,3,4
1.790625,1.796796875,1.6750000000000012,1.700000000000001,3,4
1.796796875,1.80296875,1.6500000000000012,1.6750000000000012,3,4
1.809140625,1.8153125,1.6250000000000013,1.6500000000000012,3,4
1.77828125,1.790625,1.7500000000000009,1.8000000000000007,3,3
1.7659375,1.77828125,1.7500000000000009,1.8000000000000007,3,3
1.77828125,1.790625,1.700000000000001,1.7500000000000009,3,3
1.7659375,1.77828125,1.700000000000001,1.7500000000000009,3,3
1.7535937499999998,1.7659375,1.7500000000000009,1.8000000000000007,3,3
1.74125,1.7535937499999998,1.7500000000000009,1.8000000000000007,3,3
1.759765625,1.7659375,1.725000000000001,1.7500000000000009,3,4
1.7535937499999998,1.759765625,1.725000000000001,1.7500000000000009,3,4
1.759765625,1.7659375,1.700000000000001,1.725000000000001,3,4
1.747421875,1.7535937499999998,1.725000000000001,1.7500000000000009,3,4
1.784453125,1.790625,1.6750000000000012,1.700000000000001,3,4
1.77828125,1.784453125,1.6750000000000012,1.700000000000001,3,4
1.784453125,1.790625,1.6000000000000014,1.6250000000000013,4,4
1.77828125,1.784453125,1.6000000000000014,1.6250000000000013,4,4
1.7721093749999999,1.77828125,1.6250000000000013,1.6500000000000012,4,4
1.7659375,1.7721093749999999,1.6250000000000013,1.6500000000000012,4,4
1.7721093749999999,1.77828125,1.6000000000000014,1.6250000000000013,4,4
1.7659375,1.7721093749999999,1.6000000000000014,1.6250000000000013,4,4
1.7535937499999998,1.759765625,1.6500000000000012,1.6750000000000012,4,4
1.747421875,1.7535937499999998,1.6500000000000012,1.6750000000000012,4,4
1.74125,1.747421875,1.6500000000000012,1.6750000000000012,4,4
1.7535937499999998,1.7659375,1.6000000000000014,1.6500000000000012,4,3
1.74125,1.7535937499999998,1.6000000000000014,1.6500000000000012,4,3
1.821484375,1.82765625,1.5500000000000014,1.5750000000000015,4,4
1.8153125,1.821484375,1.5500000000000014,1.5750000000000015,4,4
1.82765625,1.84,1.5000000000000013,1.5500000000000014,4,3
1.8153125,1.82765625,1.5000000000000013,1.5500000000000014,4,3
1.80296875,1.809140625,1.5750000000000015,1.6000000000000014,4,4
1.809140625,1.8153125,1.5500000000000014,1.5750000000000015,4,4
1.80296875,1.809140625,1.5500000000000014,1.5750000000000015,4,4
1.790625,1.80296875,1.5500000000000014,1.6000000000000014,4,3
1.80296875,1.8153125,1.5000000000000013,1.5500000000000014,4,3
1.790625,1.80296875,1.5000000000000013,1.5500000000000014,4,3
1.8153125,1.84,1.4000000000000012,1.5000000000000013,4,2
1.790625,1.8153125,1.4000000000000012,1.5000000000000013,4,2
1.7659375,1.790625,1.5000000000000013,1.6000000000000014,4,2
1.74125,1.7659375,1.5000000000000013,1.6000000000000014,4,2
1.7659375,1.790625,1.4000000000000012,1.5000000000000013,4,2
1.74125,1.7659375,1.4000000000000012,1.5000000000000013,4,2
1.790625,1.84,1.200000000000001,1.4000000000000012,4,1
1.74125,1.790625,1.200000000000001,1.4000000000000012,4,1
1.74125,1.84,0.8000000000000007,1.200000000000001,4,0
1.74125,1.84,0.40000000000000036,0.8000000000000007,4,0
1.790625,1.84,0.20000000000000018,0.40000000000000036,4,1
1.74125,1.790625,0.20000000000000018,0.40000000000000036,4,1
1.8153125,1.84,0.10000000000000009,0.20000000000000018,4,2
1.790625,1.8153125,0.10000000000000009,0.20000000000000018,4,2
1.8153125,1.84,0.0,0.10000000000000009,4,2
1.80296875,1.8153125,0.050000000000000044,0.10000000000000009,4,3
1.790625,1.80296875,0.050000000000000044,0.10000000000000009,4,3
1.80296875,1.8153125,0.0,0.050000000000000044,4,3
1.790625,1.80296875,0.0,0.050000000000000044,4,3
1.7659375,1.790625,0.10000000000000009,0.20000000000000018,4,2
1.7535937499999998,1.7659375,0.15000000000000013,0.20000000000000018,4,3
1.74125,1.7535937499999998,0.15000000000000013,0.20000000000000018,4,3
1.7535937499999998,1.7659375,0.10000000000000009,0.15000000000000013,4,3
1.74125,1.7535937499999998,0.10000000000000009,0.15000000000000013,4,3
1.77828125,1.790625,0.050000000000000044,0.10000000000000009,4,3
1.7659375,1.77828125,0.050000000000000044,0.10000000000000009,4,3
1.784453125,1.790625,0.025000000000000022,0.050000000000000044,4,4
1.77828125,1.784453125,0.025000000000000022,0.050000000000000044,4,4
1.784453125,1.790625,0.0,0.025000000000000022,4,4
1.77828125,1.784453125,0.0,0.025000000000000022,4,4
1.7721093749999999,1.77828125,0.025000000000000022,0.050000000000000044,4,4
1.7659375,1.7721093749999999,0.025000000000000022,0.050000000000000044,4,4
1.759765625,1.7659375,0.07500000000000007,0.10000000000000009,4,4
1.7535937499999998,1.759765625,0.07500000000000007,0.10000000000000009,4,4
1.759765625,1.7659375,0.050000000000000044,0.07500000000000007,4,4
1.7535937499999998,1.759765625,0.050000000000000044,0.07500000000000007,4,4
1.747421875,1.7535937499999998,0.07500000000000007,0.10000000000000009,4,4
1.74125,1.747421875,0.07500000000000007,0.10000000000000009,4,4
1.74125,1.747421875,0.0,0.025000000000000022,5,4
1.82765625,1.84,-0.04999999999999982,0.0,4,3
1.8153125,1.82765625,-0.04999999999999982,0.0,4,3
1.8338281250000001,1.84,-0.07499999999999973,-0.04999999999999982,4,4
1.82765625,1.8338281250000001,-0.07499999999999973,-0.04999999999999982,4,4
1.8338281250000001,1.84,-0.09999999999999964,-0.07499999999999973,4,4
1.821484375,1.82765625,-0.07499999999999973,-0.04999999999999982,4,4
1.809140625,1.8153125,-0.02499999999999991,0.0,4,4
1.80296875,1.809140625,-0.02499999999999991,0.0,4,4
1.809140625,1.8153125,-0.04999999999999982,-0.02499999999999991,4,4
1.80296875,1.809140625,-0.04999999999999982,-0.02499999999999991,4,4
1.796796875,1.80296875,-0.02499999999999991,0.0,4,4
1.790625,1.796796875,-0.02499999999999991,0.0,4,4
1.796796875,1.80296875,-0.09999999999999964,-0.07499999999999973,5,4
1.790625,1.796796875,-0.09999999999999964,-0.07499999999999973,5,4
1.821484375,1.82765625,-0.14999999999999947,-0.12499999999999956,5,4
1.8153125,1.821484375,-0.14999999999999947,-0.12499999999999956,5,4
1.82765625,1.84,-0.1999999999999993,-0.14999999999999947,5,3
1.8153125,1.82765625,-0.1999999999999993,-0.14999999999999947,5,3
1.809140625,1.8153125,-0.12499999999999956,-0.09999999999999964,5,4
1.80296875,1.809140625,-0.12499999999999956,-0.09999999999999964,5,4
1.809140625,1.8153125,-0.14999999999999947,-0.12499999999999956,5,4
1.80296875,1.809140625,-0.14999999999999947,-0.12499999999999956,5,4
1.790625,1.80296875,-0.14999999999999947,-0.09999999999999964,5,3
1.80296875,1.8153125,-0.1999999999999993,-0.14999999999999947,5,3
1.790625,1.80296875,-0.1999999999999993,-0.14999999999999947,5,3
1.7721093749999999,1.77828125,-0.04999999999999982,-0.02499999999999991,5,4
1.7659375,1.7721093749999999,-0.04999999999999982,-0.02499999999999991,5,4
1.784453125,1.790625,-0.07499999999999973,-0.04999999999999982,5,4
1.77828125,1.784453125,-0.07499999999999973,-0.04999999999999982,5,4
1.784453125,1.790625,-0.09999999999999964,-0.07499999999999973,5,4
1.77828125,1.784453125,-0.09999999999999964,-0.07499999999999973,5,4
1.7659375,1.77828125,-0.09999999999999964,-0.04999999999999982,5,3
1.759765625,1.7659375,-0.02499999999999991,0.0,5,4
1.7535937499999998,1.759765625,-0.02499999999999991,0.0,5,4
1.759765625,1.7659375,-0.04999999999999982,-0.02499999999999991,5,4
1.7535937499999998,1.759765625,-0.04999999999999982,-0.02499999999999991,5,4
1.74125,1.7535937499999998,-0.04999999999999982,0.0,5,3
1.7535937499999998,1.7659375,-0.09999999999999964,-0.04999999999999982,5,3
1.74125,1.7535937499999998,-0.09999999999999964,-0.04999999999999982,5,3
1.7659375,1.790625,-0.1999999999999993,-0.09999999999999964,5,2
1.74125,1.7659375,-0.1999999999999993,-0.09999999999999964,5,2
1.8153125,1.84,-0.29999999999999893,-0.1999999999999993,5,2
1.790625,1.8153125,-0.29999999999999893,-0.1999999999999993,5,2
1.8153125,1.84,-0.3999999999999986,-0.29999999999999893,5,2
1.790625,1.8153125,-0.3999999999999986,-0.29999999999999893,5,2
1.74125,1.790625,-0.3999999999999986,-0.1999999999999993,5,1
1.74125,1.84,-0.7999999999999989,-0.3999999999999986,5,0
1.74125,1.84,-1.1999999999999993,-0.7999999999999989,5,0
1.790625,1.84,-1.3999999999999995,-1.1999999999999993,5,1
1.74125,1.790625,-1.3999999999999995,-1.1999999999999993,5,1
1.790625,1.84,-1.5999999999999996,-1.3999999999999995,5,1
1.7659375,1.790625,-1.4999999999999996,-1.3999999999999995,5,2
1.74125,1.7659375,-1.4999999999999996,-1.3999999999999995,5,2
1.7659375,1.790625,-1.5999999999999996,-1.4999999999999996,5,2
1.7535937499999998,1.7659375,-1.5499999999999996,-1.4999999999999996,5,3
1.74125,1.7535937499999998,-1.5499999999999996,-1.4999999999999996,5,3
1.7535937499999998,1.7659375,-1.5999999999999996,-1.5499999999999996,5,3
1.74125,1.7535937499999998,-1.5999999999999996,-1.5499999999999996,5,3
1.8153125,1.84,-1.6999999999999997,-1.5999999999999996,5,2
1.80296875,1.8153125,-1.6499999999999997,-1.5999999999999996,5,3
1.790625,1.80296875,-1.6499999999999997,-1.5999999999999996,5,3
1.80296875,1.8153125,-1.6999999999999997,-1.6499999999999997,5,3
1.790625,1.80296875,-1.6999999999999997,-1.6499999999999997,5,3
1.82765625,1.84,-1.7499999999999998,-1.6999999999999997,5,3
1.8153125,1.82765625,-1.7499999999999998,-1.6999999999999997,5,3
1.82765625,1.84,-1.7999999999999998,-1.7499999999999998,5,3
1.821484375,1.82765625,-1.775,-1.7499999999999998,5,4
1.8153125,1.821484375,-1.775,-1.7499999999999998,5,4
1.821484375,1.82765625,-1.7999999999999998,-1.775,5,4
1.809140625,1.8153125,-1.7249999999999996,-1.6999999999999997,5,4
1.80296875,1.809140625,-1.7249999999999996,-1.6999999999999997,5,4
1.809140625,1.8153125,-1.7499999999999998,-1.7249999999999996,5,4
1.80296875,1.809140625,-1.7499999999999998,-1.7249999999999996,5,4
1.796796875,1.80296875,-1.7249999999999996,-1.6999999999999997,5,4
1.790625,1.796796875,-1.7249999999999996,-1.6999999999999997,5,4
1.809140625,1.8153125,-1.775,-1.7499999999999998,5,4
1.790625,1.796796875,-1.7999999999999998,-1.775,6,4
1.77828125,1.790625,-1.6499999999999997,-1.5999999999999996,5,3
1.7659375,1.77828125,-1.6499999999999997,-1.5999999999999996,5,3
1.784453125,1.790625,-1.6749999999999998,-1.6499999999999997,5,4
1.77828125,1.784453125,-1.6749999999999998,-1.6499999999999997,5,4
1.784453125,1.790625,-1.6999999999999997,-1.6749999999999998,5,4
1.77828125,1.784453125,-1.6999999999999997,-1.6749999999999998,5,4
1.7721093749999999,1.77828125,-1.6749999999999998,-1.6499999999999997,5,4
1.7659375,1.7721093749999999,-1.6749999999999998,-1.6499999999999997,5,4
1.759765625,1.7659375,-1.6249999999999996,-1.5999999999999996,5,4
1.7535937499999998,1.759765625,-1.6249999999999996,-1.5999999999999996,5,4
1.759765625,1.7659375,-1.6499999999999997,-1.6249999999999996,5,4
1.747421875,1.7535937499999998,-1.6249999999999996,-1.5999999999999996,5,4
1.74125,1.747421875,-1.6999999999999997,-1.6749999999999998,6,4
1.7659375,1.7721093749999999,-1.7499999999999998,-1.7249999999999996,6,4
1.77828125,1.784453125,-1.775,-1.7499999999999998,6,4
1.784453125,1.790625,-1.7999999999999998,-1.775,6,4
1.77828125,1.784453125,-1.7999999999999998,-1.775,6,4
1.7659375,1.77828125,-1.7999999999999998,-1.7499999999999998,6,3
1.7535937499999998,1.759765625,-1.7249999999999996,-1.6999999999999997,6,4
1.759765625,1.7659375,-1.7499999999999998,-1.7249999999999996,6,4
1.7535937499999998,1.759765625,-1.7499999999999998,-1.7249999999999996,6,4
1.74125,1.7535937499999998,-1.7499999999999998,-1.6999999999999997,6,3
1.7535937499999998,1.7659375,-1.7999999999999998,-1.7499999999999998,6,3
1.74125,1.7535937499999998,-1.7999999999999998,-1.7499999999999998,6,3
1.8338281250000001,1.84,-1.8249999999999997,-1.7999999999999998,5,4
1.8338281250000001,1.84,-1.9,-1.875,6,4
1.82765625,1.8338281250000001,-1.9,-1.875,6,4
1.821484375,1.82765625,-1.875,-1.8499999999999999,6,4
1.8153125,1.821484375,-1.875,-1.8499999999999999,6,4
1.821484375,1.82765625,-1.9,-1.875,6,4
1.8153125,1.821484375,-1.9,-1.875,6,4
1.809140625,1.8153125,-1.8499999999999999,-1.8249999999999997,6,4
1.80296875,1.809140625,-1.8499999999999999,-1.8249999999999997,6,4
1.796796875,1.80296875,-1.8249999999999997,-1.7999999999999998,6,4
1.790625,1.796796875,-1.8249999999999997,-1.7999999999999998,6,4
1.796796875,1.80296875,-1.8499999999999999,-1.8249999999999997,6,4
1.790625,1.796796875,-1.8499999999999999,-1.8249999999999997,6,4
1.80296875,1.8153125,-1.9,-1.8499999999999999,6,3
1.790625,1.80296875,-1.9,-1.8499999999999999,6,3
1.82765625,1.84,-1.95,-1.9,6,3
1.8153125,1.82765625,-1.95,-1.9,6,3
1.82765625,1.84,-2.0,-1.95,6,3
1.8153125,1.82765625,-2.0,-1.95,6,3
1.790625,1.8153125,-2.0,-1.9,6,2
1.77828125,1.790625,-1.8499999999999999,-1.7999999999999998,6,3
1.7659375,1.77828125,-1.8499999999999999,-1.7999999999999998,6,3
1.77828125,1.790625,-1.9,-1.8499999999999999,6,3
1.7659375,1.77828125,-1.9,-1.8499999999999999,6,3
1.74125,1.7659375,-1.9,-1.7999999999999998,6,2
1.7659375,1.790625,-2.0,-1.9,6,2
1.74125,1.7659375,-2.0,-1.9,6,2
1.790625,1.84,-2.1999999999999993,-2.0,6,1
1.74125,1.790625,-2.1999999999999993,-2.0,6,1
1.790625,1.84,-2.3999999999999986,-2.1999999999999993,6,1
1.74125,1.790625,-2.3999999999999986,-2.1999999999999993,6,1
1.74125,1.84,-2.799999999999999,-2.3999999999999986,6,0
1.790625,1.84,-2.999999999999999,-2.799999999999999,6,1
1.74125,1.790625,-2.999999999999999,-2.799999999999999,6,1
1.790625,1.84,-3.1999999999999993,-2.999999999999999,6,1
1.7659375,1.790625,-3.099999999999999,-2.999999999999999,6,2
1.74125,1.7659375,-3.099999999999999,-2.999999999999999,6,2
1.7659375,1.790625,-3.1999999999999993,-3.099999999999999,6,2
1.7535937499999998,1.7659375,-3.1499999999999995,-3.099999999999999,6,3
1.74125,1.7535937499999998,-3.1499999999999995,-3.099999999999999,6,3
1.7535937499999998,1.7659375,-3.1999999999999993,-3.1499999999999995,6,3
1.747421875,1.7535937499999998,-3.1749999999999994,-3.1499999999999995,6,4
1.74125,1.747421875,-3.1749999999999994,-3.1499999999999995,6,4
1.747421875,1.7535937499999998,-3.1999999999999993,-3.1749999999999994,6,4
1.74125,1.747421875,-3.1999999999999993,-3.1749999999999994,6,4
1.8153125,1.84,-3.2999999999999994,-3.1999999999999993,6,2
1.80296875,1.8153125,-3.249999999999999,-3.1999999999999993,6,3
1.790625,1.80296875,-3.249999999999999,-3.1999999999999993,6,3
1.80296875,1.8153125,-3.2999999999999994,-3.249999999999999,6,3
1.790625,1.80296875,-3.2999999999999994,-3.249999999999999,6,3
1.82765625,1.84,-3.3499999999999996,-3.2999999999999994,6,3
1.8153125,1.82765625,-3.3499999999999996,-3.2999999999999994,6,3
1.82765625,1.84,-3.3999999999999995,-3.3499999999999996,6,3
1.821484375,1.82765625,-3.3749999999999996,-3.3499999999999996,6,4
1.8153125,1.821484375,-3.3749999999999996,-3.3499999999999996,6,4
1.821484375,1.82765625,-3.3999999999999995,-3.3749999999999996,6,4
1.8153125,1.821484375,-3.3999999999999995,-3.3749999999999996,6,4
1.80296875,1.8153125,-3.3499999999999996,-3.2999999999999994,6,3
1.796796875,1.80296875,-3.3249999999999993,-3.2999999999999994,6,4
1.790625,1.796796875,-3.3249999999999993,-3.2999999999999994,6,4
1.796796875,1.80296875,-3.3499999999999996,-3.3249999999999993,6,4
1.809140625,1.8153125,-3.3749999999999996,-3.3499999999999996,6,4
1.80296875,1.809140625,-3.3749999999999996,-3.3499999999999996,6,4
1.77828125,1.790625,-3.249999999999999,-3.1999999999999993,6,3
1.7659375,1.77828125,-3.249999999999999,-3.1999999999999993,6,3
1.784453125,1.790625,-3.2749999999999995,-3.249999999999999,6,4
1.77828125,1.784453125,-3.2749999999999995,-3.249999999999999,6,4
1.784453125,1.790625,-3.2999999999999994,-3.2749999999999995,6,4
1.77828125,1.784453125,-3.2999999999999994,-3.2749999999999995,6,4
1.7721093749999999,1.77828125,-3.2749999999999995,-3.249999999999999,6,4
1.759765625,1.7659375,-3.224999999999999,-3.1999999999999993,6,4
1.7535937499999998,1.759765625,-3.224999999999999,-3.1999999999999993,6,4
1.759765625,1.7659375,-3.249999999999999,-3.224999999999999,6,4
1.747421875,1.7535937499999998,-3.2999999999999994,-3.2749999999999995,7,4
1.74125,1.747421875,-3.2999999999999994,-3.2749999999999995,7,4
1.7659375,1.7721093749999999,-3.3499999999999996,-3.3249999999999993,7,4
1.784453125,1.790625,-3.3999999999999995,-3.3749999999999996,7,4
1.77828125,1.784453125,-3.3999999999999995,-3.3749999999999996,7,4
1.7721093749999999,1.77828125,-3.3749999999999996,-3.3499999999999996,7,4
1.7659375,1.7721093749999999,-3.3749999999999996,-3.3499999999999996,7,4
1.7721093749999999,1.77828125,-3.3999999999999995,-3.3749999999999996,7,4
1.7659375,1.7721093749999999,-3.3999999999999995,-3.3749999999999996,7,4
1.7535937499999998,1.759765625,-3.3249999999999993,-3.2999999999999994,7,4
1.759765625,1.7659375,-3.3499999999999996,-3.3249999999999993,7,4
1.7535937499999998,1.759765625,-3.3499999999999996,-3.3249999999999993,7,4
1.74125,1.7535937499999998,-3.3499999999999996,-3.2999999999999994,7,3
1.7535937499999998,1.7659375,-3.3999999999999995,-3.3499999999999996,7,3
1.74125,1.7535937499999998,-3.3999999999999995,-3.3499999999999996,7,3
1.8338281250000001,1.84,-3.4249999999999994,-3.3999999999999995,6,4
1.82765625,1.8338281250000001,-3.4249999999999994,-3.3999999999999995,6,4
1.8338281250000001,1.84,-3.4499999999999993,-3.4249999999999994,6,4
1.821484375,1.82765625,-3.4249999999999994,-3.3999999999999995,6,4
1.821484375,1.82765625,-3.4999999999999996,-3.4749999999999996,7,4
1.8153125,1.821484375,-3.4999999999999996,-3.4749999999999996,7,4
1.80296875,1.809140625,-3.4499999999999993,-3.4249999999999994,7,4
1.790625,1.796796875,-3.4249999999999994,-3.3999999999999995,7,4
1.796796875,1.80296875,-3.4499999999999993,-3.4249999999999994,7,4
1.790625,1.796796875,-3.4499999999999993,-3.4249999999999994,7,4
1.809140625,1.8153125,-3.4749999999999996,-3.4499999999999993,7,4
1.80296875,1.809140625,-3.4749999999999996,-3.4499999999999993,7,4
1.809140625,1.8153125,-3.4999999999999996,-3.4749999999999996,7,4
1.80296875,1.809140625,-3.4999999999999996,-3.4749999999999996,7,4
1.790625,1.80296875,-3.4999999999999996,-3.4499999999999993,7,3
1.82765625,1.8338281250000001,-3.5249999999999995,-3.4999999999999996,7,4
1.8338281250000001,1.84,-3.55,-3.5249999999999995,7,4
1.82765625,1.8338281250000001,-3.55,-3.5249999999999995,7,4
1.8153125,1.82765625,-3.55,-3.4999999999999996,7,3
1.82765625,1.84,-3.5999999999999996,-3.55,7,3
1.8153125,1.82765625,-3.5999999999999996,-3.55,7,3
1.790625,1.8153125,-3.5999999999999996,-3.4999999999999996,7,2
1.77828125,1.790625,-3.4499999999999993,-3.3999999999999995,7,3
1.7659375,1.77828125,-3.4499999999999993,-3.3999999999999995,7,3
1.77828125,1.790625,-3.4999999999999996,-3.4499999999999993,7,3
1.7659375,1.77828125,-3.4999999999999996,-3.4499999999999993,7,3
1.74125,1.7659375,-3.4999999999999996,-3.3999999999999995,7,2
1.7659375,1.790625,-3.5999999999999996,-3.4999999999999996,7,2
1.74125,1.7659375,-3.5999999999999996,-3.4999999999999996,7,2
1.8153125,1.84,-3.6999999999999997,-3.5999999999999996,7,2
