rho_lower,rho_upper,log10_tau_lower,log10_tau_upper,depth
4.833359375000001,4.83953125,-8.45,-8.425,4
4.8271875,4.833359375000001,-8.45,-8.425,4
4.821015624999999,4.8271875,-8.425,-8.4,4
4.81484375,4.821015624999999,-8.425,-8.4,4
4.808671875,4.81484375,-8.425,-8.4,4
4.8765625,4.882734375,-10.700000000000001,-10.675,4
4.870390625000001,4.8765625,-10.700000000000001,-10.675,4
4.86421875,4.870390625000001,-10.700000000000001,-10.675,4
4.858046874999999,4.86421875,-10.675,-10.650000000000002,4
4.851875,4.858046874999999,-10.675,-10.650000000000002,4
4.858046874999999,4.86421875,-10.700000000000001,-10.675,4
4.851875,4.858046874999999,-10.700000000000001,-10.675,4
4.8950781249999995,4.90125,-10.725000000000001,-10.700000000000001,4
4.88890625,4.8950781249999995,-10.725000000000001,-10.700000000000001,4
4.8950781249999995,4.90125,-10.75,-10.725000000000001,4
4.882734375,4.88890625,-10.725000000000001,-10.700000000000001,4
4.8765625,4.882734375,-10.725000000000001,-10.700000000000001,4
4.870390625000001,4.8765625,-10.725000000000001,-10.700000000000001,4
4.83953125,4.845703125,-10.650000000000002,-10.625000000000002,4
4.833359375000001,4.83953125,-10.650000000000002,-10.625000000000002,4
4.8271875,4.833359375000001,-10.650000000000002,-10.625000000000002,4
